length,digits,hyphens,brand_sim,suspicious_tld,keywords,domain,label
12,0,0,0.5455,0,0,agogo.market,legit
21,0,0,0.4444,0,0,freshjackpotcorner.uk,legit
24,0,2,0.3,0,0,ldgr-liv-dsktp.pages.dev,phishing
14,2,0,0.2667,0,0,flixbets69.com,legit
16,0,0,0.2857,0,0,feedoptimise.com,legit
16,0,0,0.4444,0,0,autocraze.com.au,legit
16,3,0,0.1111,0,0,cdnhwccmz121.com,legit
13,0,0,0.4211,0,0,marineshop.no,legit
18,0,0,0.381,0,0,dailyslotsspace.uk,legit
22,0,0,0.32,0,0,thewideworldblog.co.uk,legit
25,0,0,0.3448,0,0,daudoitroichandapdat.baby,phishing
18,0,0,0.4211,0,0,xlcatlinlife.co.uk,legit
14,0,0,0.625,0,0,sataria.online,legit
11,0,0,0.4286,0,0,mcsrv.co.uk,legit
17,0,0,0.4545,0,0,catlingermany.com,legit
11,0,0,0.375,0,0,filmkio.run,legit
60,15,4,0.1395,0,0,6535cc73-c4e2-1bf4-773c-docviewer3.reynoldsjace5.workers.dev,phishing
19,0,0,0.2727,0,0,adilmakmurfajar.com,legit
25,0,0,0.2667,0,0,kokuahawaiifoundation.org,legit
15,0,0,0.4,0,0,dbsyndicate.com,legit
11,1,0,0.1429,0,0,kfc2u.space,legit
12,0,0,0.3529,0,0,tractrac.com,legit
17,0,1,0.3158,0,0,core-backbone.com,legit
17,0,0,0.375,0,0,eroyalimpex.trade,legit
17,0,0,0.3158,0,0,coolwillowrun.com,legit
12,0,0,0.5714,0,0,coinotag.com,legit
11,0,0,0.3077,0,0,pidc.org.tw,legit
13,0,0,0.4211,0,0,meinecloud.io,legit
8,0,1,0.5,0,0,e-gov.az,legit
18,0,0,0.3478,0,0,techoginetwork.com,legit
12,0,0,0.3077,0,0,jetour.co.za,legit
10,0,0,0.2857,0,0,utelcom.ru,legit
16,0,0,0.3333,0,0,buscarcep.com.br,legit
17,0,0,0.4444,0,0,mumsabera.monster,legit
21,0,0,0.3478,0,0,happysourcemonthly.nl,legit
21,3,0,0.2727,0,0,journaltoday360.co.uk,legit
9,0,0,0.3333,0,0,onewin.cl,legit
14,0,1,0.3158,0,0,solari-inc.org,legit
25,0,0,0.4,0,0,husqvarnaconstruction.com,legit
21,0,0,0.3478,0,0,circirselalesi.com.tr,legit
7,0,0,0.3333,0,0,tba.org,legit
10,2,0,0.1667,0,0,21cnjy.net,legit
14,0,0,0.4286,0,0,monloire.co.jp,legit
8,0,0,0.3077,0,0,bofa.com,legit
12,0,0,0.3077,0,0,dyorswap.org,legit
12,0,0,0.3529,0,0,maincube.net,legit
11,0,0,0.375,0,0,aiframe.net,legit
13,1,0,0.5556,0,0,intra2net.com,legit
21,0,0,0.4,0,0,theeagleonline.com.ng,legit
9,0,0,0.3333,0,0,nocria.jp,legit
15,0,0,0.5,0,0,rentalcover.com,legit
7,0,0,0.3333,0,0,trb.org,legit
14,0,0,0.5263,0,0,annthegran.com,legit
27,7,1,0.3125,0,0,sublytics-600afc6bd3e89.com,legit
15,0,0,0.3,0,0,foxesscloud.com,legit
17,0,0,0.3333,0,0,steepmelv.monster,legit
10,0,0,0.4,0,0,mrteng.com,legit
20,4,0,0.3333,0,0,bandit1001resmi.site,legit
16,0,0,0.3158,0,0,barbaraschool.nl,legit
15,0,0,0.5556,0,0,ranchhand.store,legit
12,0,0,0.3333,0,0,superliga.dk,legit
11,2,0,0.4615,0,0,canal26.com,legit
16,0,1,0.381,0,0,news-gazette.com,legit
15,0,0,0.3333,0,0,babespotting.tv,legit
9,0,0,0.4286,0,0,adria.com,legit
16,0,0,0.2857,0,0,themecentury.com,legit
13,0,0,0.5333,0,0,gotsoccer.com,legit
14,0,0,0.3,0,0,ticketblitz.de,legit
10,0,0,0.5,0,0,ntjiake.cn,legit
18,2,0,0.2857,0,0,k4zpqd8t.pages.dev,phishing
13,0,0,0.1667,0,0,tjutcm.edu.cn,legit
13,0,0,0.375,0,0,aldousbio.com,legit
11,0,0,0.375,0,0,iriscrm.com,legit
35,0,0,0.4211,0,0,cleningvideos.flintrestoration.info,phishing
19,0,0,0.4167,0,0,fncaringsociety.com,legit
19,0,0,0.3636,0,0,cleanersjunkpro.com,legit
10,0,0,0.3077,0,0,sevekut.ru,legit
11,0,0,0.2857,0,0,neomedia.sk,legit
11,0,1,0.4,0,0,e-petrol.pl,legit
13,0,0,0.2667,0,0,scdzdx.org.cn,legit
18,0,1,0.4,0,0,xxxvideos-tour.com,legit
14,0,0,0.4211,0,0,shelterluv.com,legit
12,0,0,0.3077,0,0,aiweiwei.com,legit
11,0,0,0.25,0,0,kaiciid.org,legit
10,0,1,0.2857,0,0,fe-krep.ru,legit
14,4,0,0.25,0,0,w4y5x51kit.cfd,legit
11,0,0,0.375,0,0,orbismo.com,legit
14,0,0,0.3158,0,0,dnsservers.biz,legit
10,0,0,0.375,0,0,fmovies.co,legit
18,0,0,0.4167,0,0,gratisaftehalen.nl,legit
15,0,0,0.4211,0,0,localnetwork.uk,legit
7,0,0,0.3077,0,0,swhd.de,legit
10,0,0,0.3077,0,0,tuolawa.pl,legit
19,0,2,0.3333,0,0,teos-bet-gercek.vip,legit
15,0,0,0.3529,0,0,pryanikdima.com,legit
7,0,0,0.2,0,0,ubuy.sl,legit
13,0,0,0.4,0,0,ownedcore.com,legit
32,0,2,0.2759,0,0,en-us-ledgerwalletlive.pages.dev,phishing
16,0,0,0.2727,0,0,fnchildclaims.ca,legit
14,0,0,0.3529,0,0,serveproxy.com,legit
15,0,0,0.4,0,0,matsuyama.co.jp,legit
17,0,0,0.0,0,0,www.busanopen.org,phishing
19,0,0,0.4167,0,0,wrestlingdommes.com,legit
15,0,0,0.2857,0,0,bjchyiea.org.cn,legit
12,0,1,0.4286,0,0,mail-to.link,legit
14,0,0,0.375,0,0,dinghuovip.com,legit
8,0,0,0.3077,0,0,wsha.org,legit
7,0,0,0.4,0,0,gign.lv,legit
20,0,0,0.3636,0,0,explainthatstuff.com,legit
12,4,0,0.1429,0,0,uu9gu403.com,legit
24,0,2,0.4762,0,0,en-ledgerr-com.pages.dev,phishing
21,0,0,0.4615,0,0,westcentralonline.com,legit
10,0,0,0.3333,0,0,fatboy.com,legit
16,0,1,0.4211,0,0,chargeget-ir.com,legit
24,0,0,0.3448,0,0,solusiwebsitebandung.net,legit
11,0,0,0.3077,0,0,self.com.cn,legit
10,0,0,0.3077,0,0,getchop.io,legit
10,0,0,0.6667,0,0,gooper.com,legit
8,0,0,0.4286,0,0,almic.eu,legit
12,0,0,0.375,0,0,livefresh.de,legit
18,0,0,0.4348,0,0,colourmoontech.com,legit
8,0,0,0.3077,0,0,jmcp.org,legit
12,0,0,0.3333,0,0,koncertyw.pl,legit
11,0,0,0.4,0,0,fullporn.to,legit
18,0,1,0.3478,0,0,qwentis-mirror.com,legit
13,0,0,0.5333,0,0,alphavapes.ca,legit
8,0,0,0.2857,0,0,delta.bz,legit
15,0,0,0.4211,0,0,agricoaching.in,legit
14,3,0,0.4,1,0,casino104.buzz,legit
19,0,0,0.3,0,0,sweetkissnight.casa,legit
13,0,0,0.4211,0,0,summitedge.us,legit
15,4,0,0.1111,0,0,vbrwd4qd356.com,legit
25,0,2,0.3704,0,0,group-mobility-trader.com,legit
11,0,0,0.5333,0,0,daegusto.me,legit
13,0,0,0.4706,0,0,nassogroup.it,legit
15,0,0,0.375,0,0,azulsystems.com,legit
9,0,0,0.5455,0,0,phobs.net,legit
17,0,0,0.4,0,0,alvaromurillo.com,legit
11,0,0,0.3529,0,0,edilmaco.it,legit
9,0,1,0.4,0,0,on-off.uz,legit
18,0,0,0.3478,0,0,todayaiweather.com,legit
17,0,0,0.3636,0,0,thelashlounge.com,legit
19,0,0,0.3478,0,0,valasskeklobouky.cz,legit
12,0,0,0.375,0,0,urlsearch.ru,legit
13,0,0,0.4,0,0,kinipaham.com,legit
10,4,0,0.1667,0,0,88yy05.com,legit
14,0,0,0.375,0,0,allwaysusa.com,legit
14,0,0,0.4211,0,0,naiaonline.org,legit
10,4,0,0.1333,0,0,cv9995.com,legit
11,1,0,0.4,0,0,sos9.online,legit
17,0,0,0.3636,0,0,customfurnish.com,legit
14,0,0,0.4706,0,0,leugardens.org,legit
14,0,0,0.3158,0,0,cdnbytescm.com,legit
11,0,1,0.3333,0,0,rpl-dns.net,legit
13,0,0,0.4,0,0,happybrush.de,legit
22,0,0,0.3333,0,0,easychickenrecipes.com,legit
7,0,0,0.25,0,0,eiu.edu,legit
8,0,0,0.3636,0,0,gtblg.ru,legit
10,1,0,0.3333,0,0,vv7aaa.com,legit
39,6,4,0.1579,0,0,xqt8hh-2yfmvk-w0n5c-wud-zl4n3.pages.dev,phishing
16,0,0,0.375,0,0,mfacebock.com.vn,phishing
15,0,0,0.4,0,0,gatewayarch.com,legit
18,0,0,0.4,0,0,vikingfootwear.com,legit
12,0,0,0.4444,0,0,demosdata.it,legit
15,3,2,0.375,0,0,apps-zh-500.com,legit
26,0,0,0.3226,0,0,hendricklexusnorthlake.com,legit
11,0,0,0.5455,0,0,ubaya.ac.id,legit
21,0,0,0.3077,0,0,placedescommerces.com,legit
21,0,0,0.4348,0,0,starboardgames.com.au,legit
8,0,0,0.4286,0,0,umbro.cl,legit
17,0,1,0.3,0,0,protect-family.de,legit
15,1,0,0.375,0,0,openspace3d.com,legit
18,1,0,0.2105,0,0,telugusexvids3.com,legit
19,0,0,0.5,0,0,fantasiasonline.com,legit
13,0,0,0.4,0,0,insideevs.com,legit
16,0,0,0.381,0,0,transfosmary.com,legit
10,3,0,0.1818,0,0,012jkl.com,legit
8,1,0,0.3636,0,0,nlg1.com,legit
16,0,0,0.5,0,0,playstream.media,legit
8,0,0,0.3333,0,0,hlbrc.cn,legit
40,1,4,0.2791,0,0,suvenirnaya-produkcziya-s-logotipom-1.ru,legit
17,0,0,0.3478,0,0,ditexinterieur.ch,legit
9,0,0,0.5714,0,0,igoso.net,legit
7,0,0,0.2222,0,0,fila.it,legit
21,0,1,0.3704,0,0,kliniken-schmieder.de,legit
14,0,0,0.375,0,0,laoxuehost.com,legit
9,1,0,0.6667,0,0,aero3.com,legit
12,0,0,0.3529,0,0,issarice.com,legit
15,0,0,0.3333,0,0,rapsomanikis.gr,legit
18,0,1,0.4762,0,0,vilnius-airport.lt,legit
13,0,0,0.3333,0,0,roboxquiz.com,legit
21,0,1,0.3846,0,0,capricious-chosen.com,legit
20,0,0,0.4,0,0,staceylamotheart.com,legit
16,3,0,0.4,0,0,casino291.online,legit
12,0,0,0.4286,0,0,doonails.com,legit
9,0,0,0.4,0,0,moreno.it,legit
9,0,0,0.5455,0,0,gogor.cam,legit
12,0,0,0.4706,0,0,statsoft.com,legit
41,4,3,0.2609,0,0,dry-sound-7812.jude-schindler.workers.dev,phishing
48,12,3,0.1702,0,0,mvrn81dqtwil-zktp2nnx-5o2m3e-zk999a352.pages.dev,phishing
13,0,0,0.5,0,0,indovision.tv,legit
14,0,0,0.375,0,0,matheasily.com,legit
9,0,0,0.5714,0,0,codot.gov,legit
14,0,0,0.375,0,0,eightafiya.one,legit
11,0,0,0.375,0,0,modento.com,legit
18,0,0,0.4348,0,0,signalqueryhub.com,legit
13,0,0,0.4444,0,0,yougandan.com,legit
9,0,0,0.3333,0,0,bibkat.de,legit
20,0,0,0.5385,0,0,sanadegreecollege.in,legit
10,0,0,0.3077,0,0,foundit.sg,legit
17,0,0,0.3158,0,0,expressionpub.com,legit
32,0,0,0.2703,0,0,theunemploymentbenefitsguide.com,legit
16,0,0,0.3333,0,0,erocamsclips.com,legit
16,0,1,0.4545,0,0,ip-assistance.be,legit
24,4,1,0.2105,0,0,84g4js6pbr-web.github.io,phishing
15,0,0,0.3,0,0,zuluconnect.net,legit
14,0,0,0.375,0,0,circulo.com.br,legit
21,0,0,0.2609,0,0,xxxhindisexyvideo.com,legit
13,0,0,0.2667,0,0,loudpizza.com,legit
15,0,0,0.4444,0,0,paulofreire.org,legit
13,0,0,0.5333,0,0,babymetal.com,legit
17,0,0,0.4211,0,0,pilarhomes.com.br,legit
16,0,0,0.4211,0,0,skynetwork.homes,legit
19,0,1,0.4,0,0,almaz-antel.digital,legit
14,0,0,0.4211,0,0,arcticwolf.net,legit
11,0,1,0.3077,0,0,b-parts.com,legit
14,0,0,0.3529,0,0,allakhazam.com,legit
17,0,0,0.4,0,0,northeasttoday.in,legit
14,0,0,0.4211,0,0,francfranc.com,legit
8,0,0,0.4286,0,0,sraap.in,legit
13,0,0,0.4444,0,0,takmusics.com,legit
13,2,1,0.2667,1,0,1win-cvb7.xyz,legit
10,0,0,0.3636,0,0,gameyj.com,legit
10,0,0,0.375,0,0,glamira.bz,legit
9,0,0,0.3636,0,0,wagmap.jp,legit
9,0,0,0.4615,0,0,linjer.co,legit
12,0,0,0.3529,0,0,tryohana.net,legit
14,0,0,0.5263,0,0,jenatadnes.com,legit
10,4,0,0.3333,0,0,ps3838.com,legit
14,0,0,0.4211,0,0,tubesafari.com,legit
15,0,0,0.4444,0,0,livelikelou.org,legit
10,0,0,0.4,0,0,smcgov.org,legit
17,0,0,0.4,0,0,toplinestudios.gg,legit
7,0,0,0.4615,0,0,coop.sk,legit
8,0,0,0.5455,0,0,aflo.com,legit
16,0,0,0.3529,0,0,ambulatori.cloud,legit
19,0,0,0.2857,0,0,dolarboliviahoy.com,legit
18,0,0,0.4211,0,0,heraldonline.co.zw,legit
22,0,0,0.3704,0,0,coastlinelibraries.org,legit
26,2,1,0.25,0,0,kfnuma-hsrkia42.vercel.app,phishing
15,0,0,0.5,0,0,aromapflege.com,legit
44,0,0,0.2857,0,0,chapellenotredamedelamedaillemiraculeuse.com,legit
18,0,0,0.4,0,0,tokintienda.com.ar,legit
12,0,0,0.4,0,0,wspnp.com.br,legit
12,0,0,0.4286,0,0,sprintis.com,legit
17,0,0,0.3333,0,0,medicalmedium.com,legit
12,0,0,0.4,0,0,mellanox.com,legit
13,0,0,0.4,0,0,orangeusd.org,legit
15,0,1,0.2353,0,0,rummy-world.com,legit
14,0,0,0.3529,0,0,webhorizon.net,legit
17,0,0,0.3636,0,0,ncrbackoffice.com,legit
15,1,0,0.3333,1,0,ca7measures.top,legit
11,0,0,0.3636,0,0,guzzl.co.uk,legit
14,0,0,0.3333,0,0,webbase.net.nz,legit
12,0,0,0.3077,0,0,qualisys.com,legit
11,0,0,0.3529,0,0,roularta.nl,legit
15,0,0,0.4444,0,0,amiclubwear.com,legit
14,0,0,0.3158,0,0,mamurdukan.com,legit
24,1,2,0.3448,1,0,betpark-yeni-adresi1.top,legit
16,0,2,0.2222,0,0,you-my-match.com,legit
10,0,0,0.3077,0,0,newauto.cn,legit
16,0,0,0.4706,0,0,heytapmobile.com,legit
11,0,0,0.4286,0,0,niponino.ro,legit
16,0,0,0.4444,0,0,ypvmoonstark.com,legit
7,0,0,0.4,0,0,yelp.ie,legit
13,0,0,0.3333,0,0,riamiavid.com,legit
12,0,0,0.4286,0,0,cryptpad.org,legit
9,0,0,0.3636,0,0,pcram.net,legit
16,0,1,0.3333,0,0,linked-space.com,legit
13,0,1,0.2857,0,0,beryl-med.com,legit
14,3,0,0.2353,0,0,lordfilm135.ru,legit
15,0,0,0.3,0,0,injuredcare.com,legit
36,0,2,0.0,0,0,www.clone-whatsapp-nextjs.vercel.app,phishing
21,0,0,0.2963,0,0,londonwheeljournal.uk,legit
15,0,0,0.3,0,0,chinaagency.net,legit
23,0,0,0.3846,0,0,horsezoofiliatube.space,legit
12,0,0,0.2857,0,0,zgmxjjgs.com,legit
11,1,0,0.3077,0,0,maxwin9.com,legit
20,0,0,0.2727,0,0,ecommitteesci.gov.in,legit
13,0,0,0.2857,0,0,accessmba.com,legit
9,0,0,0.4,0,0,ficcus.cl,legit
19,0,2,0.3333,0,0,sephora-info-fr.com,legit
15,1,0,0.4706,0,0,pinupbahis9.com,legit
9,0,0,0.3333,0,0,okclub.mx,legit
19,0,0,0.4167,0,0,wetcoasthosting.com,legit
20,3,0,0.3478,1,0,rtpjpsuster123.click,legit
15,7,0,0.1333,0,0,c002jp6064.info,legit
9,0,0,0.2,0,0,xqzda.com,legit
7,1,0,0.4,0,0,g0st.in,legit
40,2,3,0.2632,0,0,creditecuador-25--credecuador.replit.app,phishing
16,0,1,0.4211,0,0,andeo-hosting.ch,legit
11,0,0,0.25,0,0,sebexam.org,legit
7,0,0,0.6,0,0,nept.ru,legit
12,0,1,0.2222,0,0,die-bibel.de,legit
10,0,0,0.4615,0,0,gocarte.uk,phishing
20,0,0,0.4,0,0,lotteryoffice.com.au,legit
21,0,0,0.4348,0,0,sistemapideelo.online,legit
10,0,0,0.4615,0,0,hostlex.in,legit
7,0,0,0.3077,0,0,nvve.nl,legit
8,0,0,0.4,0,0,sipi.pro,legit
8,0,0,0.1818,0,0,imgbb.ru,legit
13,0,0,0.3333,0,0,shoesbank.org,legit
23,0,0,0.4,0,0,homedeliveryshop.com.au,legit
8,0,0,0.4444,0,0,pega.com,legit
25,0,2,0.4545,0,0,en-ledgrcom-ena.pages.dev,phishing
17,0,0,0.4,0,0,cameroondesks.com,legit
12,3,0,0.2667,0,0,megas777.com,legit
14,0,1,0.2353,0,0,uni-giessen.de,legit
11,0,0,0.3077,0,0,emailwiz.ai,legit
9,0,0,0.3333,0,0,zynews.cn,legit
17,0,0,0.4545,0,0,rutanmedellin.org,legit
14,0,0,0.4211,0,0,sofortarzt.com,legit
12,0,0,0.3333,0,0,whitewind.kz,legit
13,0,0,0.3529,0,0,leisureguy.ca,legit
15,0,0,0.3,0,0,spendvision.com,legit
14,0,0,0.3158,0,1,redmilogin.com,legit
16,0,0,0.381,0,0,interaksiyon.net,legit
16,0,0,0.3333,0,0,speedload.online,legit
10,0,0,0.4,0,0,anydns.com,legit
11,0,0,0.4615,0,0,qroo.gob.mx,legit
11,0,0,0.3077,0,0,elastic.sex,legit
10,3,0,0.1667,0,0,nfc877.com,legit
35,4,2,0.2667,0,0,fabulous-kleicha-12f8c0.netlify.app,phishing
11,0,1,0.3077,0,0,proc-gw.com,legit
20,1,0,0.2667,0,0,ca6bfc.icefactory.cl,phishing
9,0,0,0.4286,0,0,bamco.com,legit
11,0,1,0.4286,0,0,inn-tech.su,legit
6,0,0,0.25,0,0,ren.pt,legit
7,0,0,0.2,0,0,kiki.sk,legit
9,0,0,0.3636,0,0,wwoec.com,legit
10,0,0,0.4,0,0,comesa.int,legit
10,0,0,0.3333,0,0,cnwbgg.com,legit
10,0,0,0.3333,0,0,qyxxpd.com,legit
15,0,1,0.5,0,0,casino-top.best,legit
35,0,0,0.375,0,0,onchaincryptohelpcenter.netlify.app,phishing
7,0,0,0.2222,0,0,tub.bzh,legit
18,1,0,0.2857,0,0,servidorlinux9.com,legit
7,0,0,0.25,0,0,upf.org,legit
31,0,0,0.2963,0,0,facebooksociallink.blogspot.com,phishing
9,0,0,0.5455,0,0,alsket.lt,legit
12,0,0,0.5333,0,0,japanwelt.de,legit
12,0,0,0.375,0,0,rarecards.nl,legit
22,1,2,0.2963,0,0,mars-bahis-gercek2.vip,legit
11,0,0,0.3333,0,0,corplan.net,legit
18,3,1,0.3333,0,0,360grad-analyse.de,legit
14,0,0,0.4444,0,0,sallybeauty.ca,legit
13,0,0,0.5,0,0,agricover.com,legit
13,0,0,0.3333,0,0,winbay.casino,legit
22,0,0,0.3704,0,0,kingdomsofheckfire.com,legit
18,0,0,0.381,0,0,uplevelrewards.com,legit
14,1,1,0.3158,0,0,b2b-server.net,legit
16,0,0,0.3333,0,0,fordparcacim.com,legit
31,5,0,0.25,0,1,facebooklogin99999.blogspot.com,phishing
20,0,0,0.4,0,0,dielottozahlende.net,legit
8,0,0,0.5,0,0,arivo.co,legit
18,0,2,0.25,0,0,heute-am-himmel.de,legit
34,0,3,0.303,0,0,destops-ledgers-lived-us.pages.dev,phishing
24,0,0,0.4,0,0,klapperichrealestate.com,legit
17,0,0,0.5,0,0,mediapoint.com.ua,legit
10,0,0,0.5,0,0,coolkit.cc,legit
10,0,0,0.4,0,0,muzlit.net,legit
11,0,0,0.2857,0,0,bubakov.net,legit
10,1,0,0.1818,0,0,9liuda.com,legit
14,0,0,0.375,0,0,poaiyigong.com,legit
12,0,0,0.2667,0,0,budopunkt.ee,legit
11,0,0,0.4286,0,0,versjon.com,legit
20,4,0,0.0,0,0,8b33b9.icefactory.cl,phishing
12,0,0,0.4,0,0,wxapi.com.au,legit
25,0,0,0.3333,0,0,turquoisedoorboutique.com,legit
12,0,0,0.4286,0,0,gigapixel.gr,legit
19,0,0,0.48,0,0,valutaomregneren.dk,legit
17,0,0,0.0,0,0,www.roblox.com.gr,phishing
24,0,2,0.381,0,0,co-ledger-desk.pages.dev,phishing
11,0,0,0.4615,0,0,hotsales.by,legit
17,0,0,0.2609,0,0,hockenheimring.de,legit
21,0,0,0.3077,0,0,marketdatasystems.net,legit
16,0,0,0.3636,0,0,unipi.technology,legit
32,0,0,0.0,0,1,www.loginmyfacebook.blogspot.com,phishing
29,0,2,0.3846,0,0,desktop-ledgrcom-do.pages.dev,phishing
12,0,0,0.4706,0,0,shinwart.com,legit
8,0,0,0.3636,0,0,kisak.ru,legit
9,0,0,0.2,0,0,dmhy.best,legit
14,2,0,0.2667,0,0,12clubphpi.com,legit
11,0,0,0.375,0,0,quantum.com,legit
15,0,1,0.4762,0,0,axa-partners.pl,legit
7,0,0,0.4,0,0,igit.me,phishing
10,0,0,0.5,0,0,donland.ru,legit
11,0,0,0.3077,0,0,cnmn.com.cn,legit
10,0,0,0.5,0,0,managed.fi,legit
17,0,0,0.4211,0,0,andconnect.com.au,legit
6,0,0,0.2222,0,0,wr.com,legit
7,0,0,0.4,0,0,vrin.fr,legit
18,0,0,0.3529,0,0,bonsfluidos.com.br,legit
13,0,0,0.4444,0,0,ecomshore.com,legit
8,0,0,0.2,0,0,wjhg.com,legit
10,4,0,0.0,0,0,b2b168.com,legit
16,0,0,0.4,0,0,cumandibesi.site,legit
10,3,0,0.1538,0,0,203vfr.com,legit
11,0,0,0.4444,0,0,masp.org.br,legit
16,0,0,0.4762,0,0,wififreespot.com,legit
17,0,0,0.3333,0,0,prettyprudent.com,legit
9,0,0,0.5,0,0,casino.ua,legit
12,0,0,0.4444,0,0,auriganet.in,legit
13,0,0,0.4444,0,0,sciweaver.org,legit
16,0,0,0.3636,0,0,puredicehouse.nl,legit
20,0,0,0.3158,0,0,freedombroker.global,legit
14,0,0,0.3529,0,0,prochipovan.ru,legit
9,1,0,0.2857,0,0,t8tha.org,legit
11,0,0,0.3529,0,0,ceratech.ru,legit
8,0,0,0.4286,0,0,spnfa.ir,legit
13,0,1,0.375,0,0,lvz-online.de,legit
22,0,0,0.4444,0,0,straytoastersmusic.com,legit
40,0,0,0.2609,0,0,versicherungsstelledesdeutschenwaldes.de,legit
18,0,0,0.4348,0,0,goddessfantasy.net,legit
26,0,0,0.3158,0,0,_domainkey.gobbledygook.uk,phishing
14,0,0,0.4211,0,0,whatismode.com,legit
30,0,2,0.0,0,0,www.usdt-send-seven.vercel.app,phishing
15,0,0,0.3077,0,0,imperium.net.co,legit
14,0,0,0.4211,0,0,pdfreaders.org,legit
31,3,1,0.3,0,0,site-0pqf35csj.godaddysites.com,phishing
16,0,0,0.4762,0,0,smartfoxhost.com,legit
15,0,0,0.4,0,0,mlslistings.com,legit
17,0,0,0.3,0,0,hdheartsource.com,legit
10,0,0,0.375,0,0,mustnow.ru,legit
14,0,0,0.4,0,0,whitedocvrs.ru,legit
9,1,0,0.2667,0,0,sflix2.me,legit
13,0,0,0.2857,0,0,blassfire.com,legit
9,0,0,0.5455,0,0,uapeer.us,legit
10,0,0,0.4,0,0,snrbox.com,legit
13,0,0,0.3529,0,0,ietsgezond.nl,legit
24,0,2,0.4762,0,0,en-lves-ledgrr.pages.dev,phishing
16,0,0,0.4444,0,0,apexanalytix.com,legit
8,0,0,0.4,0,0,zoig.com,legit
18,0,1,0.2609,0,0,fukuhara-white.net,legit
35,5,4,0.1765,0,0,igk-izj-f72irf-rfp5a-2cm8.pages.dev,phishing
18,1,0,0.3158,0,0,vqpi9pfespngna.com,legit
8,0,0,0.4,0,0,eose.com,legit
7,0,0,0.4,0,0,zest.ai,legit
10,0,0,0.5,0,0,devapps.ru,legit
8,0,0,0.4286,0,0,khata.pe,legit
12,0,0,0.3529,0,0,rtsffqvl.com,legit
40,3,5,0.2564,0,0,sp22ct-vemur-biz-kelu-pani-7bd.pages.dev,phishing
14,0,0,0.5,0,0,sayapbolap.com,legit
10,1,0,0.4,0,0,w4nker.com,legit
12,3,0,0.2,0,0,ly123.edu.kg,legit
17,0,0,0.5,0,0,kansaisuper.co.jp,legit
16,4,0,0.381,0,0,dynasoft2000.com,legit
17,0,0,0.3158,0,0,hftforschools.org,legit
18,0,1,0.3478,0,0,granny-xxxtube.com,legit
14,0,0,0.5,0,0,russianarms.ru,legit
14,0,0,0.3529,0,0,citibank.co.id,legit
13,0,0,0.375,0,0,veruscorp.com,legit
16,0,0,0.375,0,0,passmefast.co.uk,legit
24,0,0,0.2759,0,0,rubbermaidcommercial.com,legit
13,0,0,0.3333,0,0,cloudsynn.com,legit
19,0,0,0.4545,0,0,safeguardglobal.com,legit
7,0,0,0.25,0,0,emk.com,legit
11,1,0,0.4286,0,0,shop4dog.cz,legit
16,0,0,0.4,0,0,elektrikforum.de,legit
10,0,0,0.2667,0,0,suprix.com,legit
18,0,1,0.4348,0,0,oncav-nawetaan.com,legit
11,0,0,0.375,0,0,weitang.net,legit
7,0,0,0.4444,0,0,lvye.cn,legit
11,1,0,0.3077,0,0,birlaa1.com,legit
23,0,0,0.24,0,0,terrypratchettbooks.com,legit
26,0,0,0.4138,0,0,malayalamfontgenerator.com,legit
12,0,0,0.4286,0,0,avtoalfa.com,legit
9,0,0,0.3636,0,0,yinka.org,legit
44,9,3,0.1463,0,0,ghjsc3140lk-mrqxbpli-2ik79d-ghj63c.pages.dev,phishing
10,0,0,0.3077,0,0,betlink.uk,legit
12,0,0,0.4286,0,0,safra.com.br,legit
12,1,0,0.3077,0,0,svip2web.com,legit
13,2,0,0.1429,0,0,wqfzlz9d1.com,legit
16,0,1,0.4211,0,0,openonline-io.nl,legit
14,0,0,0.5,0,0,sahkonhinta.fi,legit
15,0,0,0.4,0,0,mostbettopz.com,legit
11,0,0,0.3077,0,0,hospira.com,legit
18,1,0,0.2353,0,0,gt2idvbf.pages.dev,phishing
16,0,0,0.4,0,0,heavyhost.com.br,legit
18,0,0,0.4167,0,0,dailyroyalpoint.uk,legit
16,0,0,0.381,0,0,topwebcomics.com,legit
18,0,0,0.4211,0,0,animalporn.website,legit
20,0,0,0.4348,0,0,lelezardamoureux.com,legit
25,0,0,0.3571,0,0,littlefroginnovations.com,legit
11,0,0,0.2,0,0,zumba.media,legit
17,0,0,0.375,0,0,lomography.com.tr,legit
15,0,0,0.4706,0,0,smartris.com.br,legit
16,0,0,0.4211,0,0,hbdjewellery.com,legit
10,0,0,0.4,0,0,mersea.com,legit
7,1,0,0.2222,0,0,1url.at,phishing
19,0,0,0.4167,0,0,haronbouchannel.com,legit
16,0,0,0.3333,0,0,hotweirdporn.com,legit
12,0,0,0.4,0,0,kiamotors.kg,legit
11,0,0,0.375,0,0,shrturl.app,phishing
16,0,0,0.375,0,0,americana.edu.py,legit
8,1,1,0.2222,0,0,1-s.info,legit
9,0,0,0.5333,0,0,cancer.ie,legit
20,0,1,0.2727,0,0,deutsche-bank.com.cn,legit
20,0,2,0.2308,0,0,htttps-www-roblox.co,phishing
28,0,1,0.3333,0,0,formulario-enlinea.github.io,phishing
10,0,0,0.375,0,0,tenanto.in,legit
17,0,0,0.375,0,0,atpformosa.gob.ar,legit
12,0,0,0.6667,0,0,incaptest.co,legit
